"Pasta","Problema","Detalhe"
"D:\SHARED\QUALIDADE\APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\APA\Ambiente","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\APA\Ambiente","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\APA\Ambiente","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\APA\APA LICENÇAS","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\APA\APA LICENÇAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\APA\APA LICENÇAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\APA\documentos de transmissão APA","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\APA\documentos de transmissão APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\APA\documentos de transmissão APA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\APA\Relatórios- diagnósticos","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\APA\Relatórios- diagnósticos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\APA\Relatórios- diagnósticos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\10_AINTAR_2022TONDELA_LT1_1367_1","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\10_AINTAR_2022TONDELA_LT1_1367_1","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\10_AINTAR_2022TONDELA_LT1_1367_1","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\10_AINTAR_2022TONDELA_LT2_1367_2","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\10_AINTAR_2022TONDELA_LT2_1367_2","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\10_AINTAR_2022TONDELA_LT2_1367_2","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\11_AINTAR_2022VENDA_ESPERANÇA_1346","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\11_AINTAR_2022VENDA_ESPERANÇA_1346","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\11_AINTAR_2022VENDA_ESPERANÇA_1346","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\2_AINTAR_2021_TOURIZ_1345","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\2_AINTAR_2021_TOURIZ_1345","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\2_AINTAR_2021_TOURIZ_1345","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\7_AINTAR_2021_VILA_POUCA_1349","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\7_AINTAR_2021_VILA_POUCA_1349","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\7_AINTAR_2021_VILA_POUCA_1349","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\9_AINTAR_2022_PAPIZIOS_1354","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\9_AINTAR_2022_PAPIZIOS_1354","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\9_AINTAR_2022_PAPIZIOS_1354","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\MAIL DR. LUIS MACEDO 05_03_2024","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\MAIL DR. LUIS MACEDO 05_03_2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\CONTAS FINAIS EMPREITADAS\MAIL DR. LUIS MACEDO 05_03_2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\POSEUR","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\POSEUR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\POSEUR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\POSEUR\documentos","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\POSEUR\documentos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\POSEUR\documentos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\POSEUR\Licenciamento TURH","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\POSEUR\Licenciamento TURH","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\POSEUR\Licenciamento TURH","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\POSEUR\Questionario avaliação ambiental estrategica 2023","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com FullControl"
"D:\SHARED\QUALIDADE\POSEUR\Questionario avaliação ambiental estrategica 2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\QUALIDADE\POSEUR\Questionario avaliação ambiental estrategica 2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\QUALIDADE\Teste","HERANCA_QUEBRADA","Heranca de permissoes desativada nesta pasta"
"D:\SHARED\SERVIÇO","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\1- FICHEIROS MÓDULO QUALIDADE SERVIÇO","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\1- FICHEIROS MÓDULO QUALIDADE SERVIÇO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\1- FICHEIROS MÓDULO QUALIDADE SERVIÇO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\1- FICHEIROS MÓDULO QUALIDADE SERVIÇO\2023","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\1- FICHEIROS MÓDULO QUALIDADE SERVIÇO\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\1- FICHEIROS MÓDULO QUALIDADE SERVIÇO\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos de Gestão de Saneamento","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos de Gestão de Saneamento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos de Gestão de Saneamento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos gestão e planos","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos gestão e planos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos gestão e planos","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos gestão patrimonial","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos gestão patrimonial","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos gestão patrimonial","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos suporte cálculo","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos suporte cálculo","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Documentos suporte cálculo","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Sistemas de informação","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Sistemas de informação","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\2- DOCUMENTAÇÃO A DISPONIBILIZAR AUDITORIA\Sistemas de informação","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS\2023","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS\2024","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS\2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\ALOJAMENTOS E RAMAIS\2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\AUDITORIA ERSAR 05.09.2024- CONTABILIDADE","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\AUDITORIA ERSAR 05.09.2024- CONTABILIDADE","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\AUDITORIA ERSAR 05.09.2024- CONTABILIDADE","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\COLETORES","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\COLETORES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\COLETORES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\COLETORES\CADASTRO DA REDE FINAL dAR31b","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\COLETORES\CADASTRO DA REDE FINAL dAR31b","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\COLETORES\CADASTRO DA REDE FINAL dAR31b","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\COLETORES\Caracterização de Coletores","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\COLETORES\Caracterização de Coletores","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\COLETORES\Caracterização de Coletores","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\COLETORES\Reabilitação de coletores","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\COLETORES\Reabilitação de coletores","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\COLETORES\Reabilitação de coletores","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\CQO","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\CQO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\CQO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\CQO\2023","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\CQO\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\CQO\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\CQO\2024","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\CQO\2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\CQO\2024","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\CQO\C.SAL","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\CQO\C.SAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\CQO\C.SAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\CQO\SCDAO","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\CQO\SCDAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\CQO\SCDAO","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\CQO\TONDELA","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\CQO\TONDELA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\CQO\TONDELA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\CQO\TÁBUA","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\CQO\TÁBUA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\CQO\TÁBUA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\DADOS 2024 PARA ERSAR","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\DADOS 2024 PARA ERSAR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\DADOS 2024 PARA ERSAR","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\DESCARREGADORES","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\DESCARREGADORES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\DESCARREGADORES","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\ENERGIA","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\ENERGIA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\ENERGIA","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\ENERGIA\2023","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\ENERGIA\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\ENERGIA\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\IMC- Medidores de caudal","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\IMC- Medidores de caudal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\IMC- Medidores de caudal","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\IMC- Medidores de caudal\2023","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\IMC- Medidores de caudal\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\IMC- Medidores de caudal\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL\2023","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL\2023","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL\2024 - Para cadastrar","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL\2024 - Para cadastrar","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\INDICE DE CONHECIMENTO INFRA ESTRUTURAL\2024 - Para cadastrar","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\INFRAESTRUTURAS","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\INFRAESTRUTURAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\INFRAESTRUTURAS","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
"D:\SHARED\SERVIÇO\INFRAESTRUTURAS\1.2.e Comprovativo capacidade máxima tratamento","ACESSO_AMPLO_ESCRITA","NT AUTHORITY\Authenticated Users com Modify, Synchronize"
"D:\SHARED\SERVIÇO\INFRAESTRUTURAS\1.2.e Comprovativo capacidade máxima tratamento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1137"
"D:\SHARED\SERVIÇO\INFRAESTRUTURAS\1.2.e Comprovativo capacidade máxima tratamento","ACE_ORFA","SID sem resolucao (conta apagada?): S-1-5-21-3714696651-40073255-3363414880-1166"
